Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;2470;Desconto Alimentação;Desconto;1,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;2478;Desconto Refeição;Desconto;2,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;2500;FGTS;Outros;580,84
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;909091;GPS parte empresa;;1.452,12
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;909092;GPS Terceiros;;421,11
303;ENC.LINHA PROD. CHAPAS GRAN. I;fev/20;909093;GPS Acidente Trabalho;;199,94
648;OPERADOR DE POLITRIZ III;fev/20;1;Horas Normais;Provento;742,07
648;OPERADOR DE POLITRIZ III;fev/20;5;Horas Férias Diurnas;Provento;1.008,59
648;OPERADOR DE POLITRIZ III;fev/20;100;Horas Normais Noturnas;Provento;742,59
648;OPERADOR DE POLITRIZ III;fev/20;104;Horas Férias Noturnas;Provento;290,49
648;OPERADOR DE POLITRIZ III;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
648;OPERADOR DE POLITRIZ III;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
648;OPERADOR DE POLITRIZ III;fev/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
648;OPERADOR DE POLITRIZ III;fev/20;249;Subs. Empresa Alimentação;Outros;300
648;OPERADOR DE POLITRIZ III;fev/20;257;Horas Extras c/ 50%;Provento;123,52
648;OPERADOR DE POLITRIZ III;fev/20;261;Horas Extras c/50% Noturn;Provento;159,51
648;OPERADOR DE POLITRIZ III;fev/20;400;DSR Reflexo H.Extras;Provento;37,74
648;OPERADOR DE POLITRIZ III;fev/20;551;Média Horas Extras Férias;Provento;230,67
648;OPERADOR DE POLITRIZ III;fev/20;553;Adic.Noturno Férias;Provento;87,15
648;OPERADOR DE POLITRIZ III;fev/20;554;Insalubridade Férias;Provento;140,93
648;OPERADOR DE POLITRIZ III;fev/20;558;1/3 Férias;Provento;585,94
648;OPERADOR DE POLITRIZ III;fev/20;1950;Adicional Noturno;Provento;196,32
648;OPERADOR DE POLITRIZ III;fev/20;1951;Insalubridade;Provento;161,07
648;OPERADOR DE POLITRIZ III;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;26,18
648;OPERADOR DE POLITRIZ III;fev/20;2000;INSS;Desconto;240,79
648;OPERADOR DE POLITRIZ III;fev/20;2002;INSS Férias;Desconto;257,81
648;OPERADOR DE POLITRIZ III;fev/20;2014;IRRF Férias;Desconto;132,66
648;OPERADOR DE POLITRIZ III;fev/20;2050;Mensalidade Sindicato;Desconto;41,76
648;OPERADOR DE POLITRIZ III;fev/20;2101;Desconto Adto Férias;Desconto;1.953,30
648;OPERADOR DE POLITRIZ III;fev/20;2469;Farmácia;Desconto;124,9
648;OPERADOR DE POLITRIZ III;fev/20;2470;Desconto Alimentação;Desconto;1,5
648;OPERADOR DE POLITRIZ III;fev/20;2478;Desconto Refeição;Desconto;2,5
648;OPERADOR DE POLITRIZ III;fev/20;2500;FGTS;Outros;362,62
648;OPERADOR DE POLITRIZ III;fev/20;909091;GPS parte empresa;;906,55
648;OPERADOR DE POLITRIZ III;fev/20;909092;GPS Terceiros;;262,9
648;OPERADOR DE POLITRIZ III;fev/20;909093;GPS Acidente Trabalho;;124,82
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;513,7
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;638,54
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;496
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;244,8
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;257;Horas Extras c/ 50%;Provento;74,74
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;261;Horas Extras c/50% Noturn;Provento;111,26
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;400;DSR Reflexo H.Extras;Provento;11,63
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;152,6
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;73,44
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;416,77
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;1950;Adicional Noturno;Provento;136,93
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;161,12
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;8,56
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;166,53
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;183,38
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;24,73
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.458,97
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2469;Farmácia;Desconto;179,05
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2478;Desconto Refeição;Desconto;2,5
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;2500;FGTS;Outros;254,48
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;909091;GPS parte empresa;;636,2
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;909092;GPS Terceiros;;184,5
718;SELEC. CHAP. MARMORE GRANITO I;fev/20;909093;GPS Acidente Trabalho;;87,6
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;189,04
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;685,57
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;13;Horas Licença Paternidade;Provento;315,36
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;504,76
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;197,45
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;156,34
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;59,23
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;413,18
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;134,22
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;69,85
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;181,79
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;41,79
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.429,12
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2453;Vale Transporte;Desconto;113,53
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2469;Farmácia;Desconto;223,61
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;2500;FGTS;Outros;223,68
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;909091;GPS parte empresa;;559,22
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;909092;GPS Terceiros;;162,17
1041;SELEC. CHAP. MARMORE GRANITO I;fev/20;909093;GPS Acidente Trabalho;;77
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;626,92
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;525,42
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;382,78
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;357,91
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;257;Horas Extras c/ 50%;Provento;120,67
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;261;Horas Extras c/50% Noturn;Provento;111,26
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;177,64
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;107,38
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;436,43
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;1950;Adicional Noturno;Provento;136,93
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;161,11
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;169,37
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;192,02
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;40,94
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.512,75
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;2500;FGTS;Outros;262,83
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;909091;GPS parte empresa;;657,08
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;909092;GPS Terceiros;;190,55
1106;SELEC. CHAP. MARMORE GRANITO I;fev/20;909093;GPS Acidente Trabalho;;90,47
1129;OPERADOR DE POLITRIZ III;fev/20;1;Horas Normais;Provento;742,07
1129;OPERADOR DE POLITRIZ III;fev/20;5;Horas Férias Diurnas;Provento;1.008,59
1129;OPERADOR DE POLITRIZ III;fev/20;100;Horas Normais Noturnas;Provento;742,59
1129;OPERADOR DE POLITRIZ III;fev/20;104;Horas Férias Noturnas;Provento;290,49
1129;OPERADOR DE POLITRIZ III;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1129;OPERADOR DE POLITRIZ III;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1129;OPERADOR DE POLITRIZ III;fev/20;233;Desc.Copart. Unimed;Desconto;5,64
1129;OPERADOR DE POLITRIZ III;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1129;OPERADOR DE POLITRIZ III;fev/20;249;Subs. Empresa Alimentação;Outros;300
1129;OPERADOR DE POLITRIZ III;fev/20;257;Horas Extras c/ 50%;Provento;76,89
1129;OPERADOR DE POLITRIZ III;fev/20;261;Horas Extras c/50% Noturn;Provento;159,51
1129;OPERADOR DE POLITRIZ III;fev/20;400;DSR Reflexo H.Extras;Provento;31,52
1129;OPERADOR DE POLITRIZ III;fev/20;551;Média Horas Extras Férias;Provento;328,14
1129;OPERADOR DE POLITRIZ III;fev/20;553;Adic.Noturno Férias;Provento;87,15
1129;OPERADOR DE POLITRIZ III;fev/20;554;Insalubridade Férias;Provento;140,93
1129;OPERADOR DE POLITRIZ III;fev/20;558;1/3 Férias;Provento;618,43
1129;OPERADOR DE POLITRIZ III;fev/20;1950;Adicional Noturno;Provento;196,32
1129;OPERADOR DE POLITRIZ III;fev/20;1951;Insalubridade;Provento;161,07
1129;OPERADOR DE POLITRIZ III;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;26,18
1129;OPERADOR DE POLITRIZ III;fev/20;2000;INSS;Desconto;234,97
1129;OPERADOR DE POLITRIZ III;fev/20;2002;INSS Férias;Desconto;272,11
1129;OPERADOR DE POLITRIZ III;fev/20;2014;IRRF Férias;Desconto;90,96
1129;OPERADOR DE POLITRIZ III;fev/20;2101;Desconto Adto Férias;Desconto;1.884,67
1129;OPERADOR DE POLITRIZ III;fev/20;2250;Pensão Judicial;Desconto;187,45
1129;OPERADOR DE POLITRIZ III;fev/20;2251;Pensão Judicial Férias;Desconto;225,99
1129;OPERADOR DE POLITRIZ III;fev/20;2453;Vale Transporte;Desconto;156,4
1129;OPERADOR DE POLITRIZ III;fev/20;2469;Farmácia;Desconto;204,02
1129;OPERADOR DE POLITRIZ III;fev/20;2470;Desconto Alimentação;Desconto;1,5
1129;OPERADOR DE POLITRIZ III;fev/20;2478;Desconto Refeição;Desconto;2,5
1129;OPERADOR DE POLITRIZ III;fev/20;2500;FGTS;Outros;368,79
1129;OPERADOR DE POLITRIZ III;fev/20;909091;GPS parte empresa;;921,98
1129;OPERADOR DE POLITRIZ III;fev/20;909092;GPS Terceiros;;267,37
1129;OPERADOR DE POLITRIZ III;fev/20;909093;GPS Acidente Trabalho;;126,94
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;851,09
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;618,58
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;158,61
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;264,75
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;257;Horas Extras c/ 50%;Provento;75,03
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;261;Horas Extras c/50% Noturn;Provento;111,26
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;400;DSR Reflexo H.Extras;Provento;24,84
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;167,49
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;79,43
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;423,73
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;1950;Adicional Noturno;Provento;136,93
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;161,12
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;18,26
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;169,08
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;186,44
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;26,59
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.481,88
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2453;Vale Transporte;Desconto;113,57
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2469;Farmácia;Desconto;34,66
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;2500;FGTS;Outros;258,56
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;909091;GPS parte empresa;;646,41
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;909092;GPS Terceiros;;187,46
1190;SELEC. CHAP. MARMORE GRANITO I;fev/20;909093;GPS Acidente Trabalho;;89
1288;OPERADOR DE PONTE ROLANTE I;fev/20;5;Horas Férias Diurnas;Provento;397,44
1288;OPERADOR DE PONTE ROLANTE I;fev/20;100;Horas Normais Noturnas;Provento;953,07
1288;OPERADOR DE PONTE ROLANTE I;fev/20;104;Horas Férias Noturnas;Provento;436,35
1288;OPERADOR DE PONTE ROLANTE I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1288;OPERADOR DE PONTE ROLANTE I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1288;OPERADOR DE PONTE ROLANTE I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1288;OPERADOR DE PONTE ROLANTE I;fev/20;257;Horas Extras c/ 50%;Provento;74,4
1288;OPERADOR DE PONTE ROLANTE I;fev/20;261;Horas Extras c/50% Noturn;Provento;105,51
1288;OPERADOR DE PONTE ROLANTE I;fev/20;400;DSR Reflexo H.Extras;Provento;23,99
1288;OPERADOR DE PONTE ROLANTE I;fev/20;551;Média Horas Extras Férias;Provento;222,56
1288;OPERADOR DE PONTE ROLANTE I;fev/20;553;Adic.Noturno Férias;Provento;130,9
1288;OPERADOR DE PONTE ROLANTE I;fev/20;554;Insalubridade Férias;Provento;140,93
1288;OPERADOR DE PONTE ROLANTE I;fev/20;558;1/3 Férias;Provento;442,73
1288;OPERADOR DE PONTE ROLANTE I;fev/20;1950;Adicional Noturno;Provento;129,85
1288;OPERADOR DE PONTE ROLANTE I;fev/20;1951;Insalubridade;Provento;161,12
1288;OPERADOR DE PONTE ROLANTE I;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;17,31
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2000;INSS;Desconto;161,17
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2002;INSS Férias;Desconto;194,8
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2014;IRRF Férias;Desconto;40,13
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2101;Desconto Adto Férias;Desconto;1.419,70
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2250;Pensão Judicial;Desconto;158,38
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2251;Pensão Judicial Férias;Desconto;116,28
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2469;Farmácia;Desconto;112,48
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2478;Desconto Refeição;Desconto;2,5
1288;OPERADOR DE PONTE ROLANTE I;fev/20;2500;FGTS;Outros;258,89
1288;OPERADOR DE PONTE ROLANTE I;fev/20;909091;GPS parte empresa;;647,23
1288;OPERADOR DE PONTE ROLANTE I;fev/20;909092;GPS Terceiros;;187,7
1288;OPERADOR DE PONTE ROLANTE I;fev/20;909093;GPS Acidente Trabalho;;89,11
1353;OPERADOR DE PONTE ROLANTE I;fev/20;1;Horas Normais;Provento;952,9
1353;OPERADOR DE PONTE ROLANTE I;fev/20;5;Horas Férias Diurnas;Provento;833,79
1353;OPERADOR DE PONTE ROLANTE I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1353;OPERADOR DE PONTE ROLANTE I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1353;OPERADOR DE PONTE ROLANTE I;fev/20;266;Horas Extras c/ 110%;Provento;146,88
1353;OPERADOR DE PONTE ROLANTE I;fev/20;400;DSR Reflexo H.Extras;Provento;19,58
1353;OPERADOR DE PONTE ROLANTE I;fev/20;551;Média Horas Extras Férias;Provento;137,27
1353;OPERADOR DE PONTE ROLANTE I;fev/20;554;Insalubridade Férias;Provento;140,93
1353;OPERADOR DE PONTE ROLANTE I;fev/20;558;1/3 Férias;Provento;370,66
1353;OPERADOR DE PONTE ROLANTE I;fev/20;1951;Insalubridade;Provento;161,07
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2000;INSS;Desconto;85,58
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2002;INSS Férias;Desconto;163,09
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2014;IRRF Férias;Desconto;32,36
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2101;Desconto Adto Férias;Desconto;1.287,20
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2478;Desconto Refeição;Desconto;2,5
1353;OPERADOR DE PONTE ROLANTE I;fev/20;2500;FGTS;Outros;221,04
1353;OPERADOR DE PONTE ROLANTE I;fev/20;909091;GPS parte empresa;;552,62
1353;OPERADOR DE PONTE ROLANTE I;fev/20;909092;GPS Terceiros;;160,26
1353;OPERADOR DE PONTE ROLANTE I;fev/20;909093;GPS Acidente Trabalho;;76,09
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;504,59
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;685,81
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;504,94
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;197,52
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;469,05
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;180,67
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;59,26
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;421,4
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;161,07
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;71,64
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;185,41
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;46,18
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.454,00
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;2500;FGTS;Outros;228,49
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;909091;GPS parte empresa;;571,24
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;909092;GPS Terceiros;;165,66
1445;SELEC. CHAP. MARMORE GRANITO I;fev/20;909093;GPS Acidente Trabalho;;78,65
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;1;Horas Normais;Provento;626,92
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;5;Horas Férias Diurnas;Provento;525,42
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;100;Horas Normais Noturnas;Provento;382,78
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;104;Horas Férias Noturnas;Provento;357,91
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;257;Horas Extras c/ 50%;Provento;86,15
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;261;Horas Extras c/50% Noturn;Provento;111,26
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;551;Média Horas Extras Férias;Provento;157,34
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;553;Adic.Noturno Férias;Provento;107,38
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;554;Insalubridade Férias;Provento;140,93
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;558;1/3 Férias;Provento;429,66
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;1950;Adicional Noturno;Provento;136,93
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;1951;Insalubridade;Provento;161,11
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;2000;INSS;Desconto;165,56
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;2002;INSS Férias;Desconto;189,05
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;2014;IRRF Férias;Desconto;37,32
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;2101;Desconto Adto Férias;Desconto;1.492,27
1478;SELEC. CHAP. MARMORE GRANITO I;fev/20;2453;Vale Transporte;Desconto;113,57
