Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;2457;Desc. Hrs Atraso ;Desconto;7,32
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;2478;Desconto Refeição;Desconto;2,5
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;2500;FGTS;Outros;266,75
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;909091;GPS parte empresa;;666,88
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;909092;GPS Terceiros;;110,03
1218;APL. PROD. IMPERMEABILIZANTE I;jun/20;909093;GPS Acidente Trabalho;;91,82
684;LIDER DE MARMORARIA;jun/20;1;Horas Normais;Provento;2.315,12
684;LIDER DE MARMORARIA;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
684;LIDER DE MARMORARIA;jun/20;249;Subs. Empresa Alimentação;Outros;300
684;LIDER DE MARMORARIA;jun/20;1952;Periculosidade;Provento;694,54
684;LIDER DE MARMORARIA;jun/20;2000;INSS;Desconto;282,78
684;LIDER DE MARMORARIA;jun/20;2004;IRRF;Desconto;33,28
684;LIDER DE MARMORARIA;jun/20;2050;Mensalidade Sindicato;Desconto;34,73
684;LIDER DE MARMORARIA;jun/20;2469;Farmácia;Desconto;146,04
684;LIDER DE MARMORARIA;jun/20;2470;Desconto Alimentação;Desconto;1,5
684;LIDER DE MARMORARIA;jun/20;2478;Desconto Refeição;Desconto;2,5
684;LIDER DE MARMORARIA;jun/20;2500;FGTS;Outros;240,77
684;LIDER DE MARMORARIA;jun/20;909091;GPS parte empresa;;601,93
684;LIDER DE MARMORARIA;jun/20;909092;GPS Terceiros;;99,32
684;LIDER DE MARMORARIA;jun/20;909093;GPS Acidente Trabalho;;82,88
844;ACABADOR DE PEDRAS I;jun/20;1;Horas Normais;Provento;2.013,36
844;ACABADOR DE PEDRAS I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
844;ACABADOR DE PEDRAS I;jun/20;249;Subs. Empresa Alimentação;Outros;300
844;ACABADOR DE PEDRAS I;jun/20;1951;Insalubridade;Provento;302
844;ACABADOR DE PEDRAS I;jun/20;2000;INSS;Desconto;198,77
844;ACABADOR DE PEDRAS I;jun/20;2050;Mensalidade Sindicato;Desconto;30,2
844;ACABADOR DE PEDRAS I;jun/20;2250;Pensão Judicial;Desconto;423,32
844;ACABADOR DE PEDRAS I;jun/20;2457;Desc. Hrs Atraso ;Desconto;5,8
844;ACABADOR DE PEDRAS I;jun/20;2470;Desconto Alimentação;Desconto;1,5
844;ACABADOR DE PEDRAS I;jun/20;2478;Desconto Refeição;Desconto;2,5
844;ACABADOR DE PEDRAS I;jun/20;2500;FGTS;Outros;184,76
844;ACABADOR DE PEDRAS I;jun/20;909091;GPS parte empresa;;461,91
844;ACABADOR DE PEDRAS I;jun/20;909092;GPS Terceiros;;76,21
844;ACABADOR DE PEDRAS I;jun/20;909093;GPS Acidente Trabalho;;63,6
1004;ACABADOR DE PEDRAS I;jun/20;1;Horas Normais;Provento;1.112,94
1004;ACABADOR DE PEDRAS I;jun/20;100;Horas Normais Noturnas;Provento;900,42
1004;ACABADOR DE PEDRAS I;jun/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1004;ACABADOR DE PEDRAS I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
1004;ACABADOR DE PEDRAS I;jun/20;249;Subs. Empresa Alimentação;Outros;300
1004;ACABADOR DE PEDRAS I;jun/20;257;Horas Extras c/ 50%;Provento;93,58
1004;ACABADOR DE PEDRAS I;jun/20;261;Horas Extras c/50% Noturn;Provento;125,42
1004;ACABADOR DE PEDRAS I;jun/20;400;DSR Reflexo H.Extras;Provento;42,12
1004;ACABADOR DE PEDRAS I;jun/20;1950;Adicional Noturno;Provento;154,36
1004;ACABADOR DE PEDRAS I;jun/20;1951;Insalubridade;Provento;302
1004;ACABADOR DE PEDRAS I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;29,68
1004;ACABADOR DE PEDRAS I;jun/20;2000;INSS;Desconto;252,89
1004;ACABADOR DE PEDRAS I;jun/20;2004;IRRF;Desconto;31,05
1004;ACABADOR DE PEDRAS I;jun/20;2050;Mensalidade Sindicato;Desconto;30,2
1004;ACABADOR DE PEDRAS I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1004;ACABADOR DE PEDRAS I;jun/20;2478;Desconto Refeição;Desconto;2,5
1004;ACABADOR DE PEDRAS I;jun/20;2500;FGTS;Outros;220,84
1004;ACABADOR DE PEDRAS I;jun/20;909091;GPS parte empresa;;552,1
1004;ACABADOR DE PEDRAS I;jun/20;909092;GPS Terceiros;;91,09
1004;ACABADOR DE PEDRAS I;jun/20;909093;GPS Acidente Trabalho;;76,02
639;RESINADOR I;jun/20;1;Horas Normais;Provento;2.286,06
639;RESINADOR I;jun/20;5;Horas Férias Diurnas;Provento;78,83
639;RESINADOR I;jun/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
639;RESINADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
639;RESINADOR I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
639;RESINADOR I;jun/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
639;RESINADOR I;jun/20;249;Subs. Empresa Alimentação;Outros;300
639;RESINADOR I;jun/20;540;Desc.1/3 Ferias Covid-19;Desconto;34,58
639;RESINADOR I;jun/20;551;Média Horas Extras Férias;Provento;14,83
639;RESINADOR I;jun/20;554;Insalubridade Férias;Provento;10,07
639;RESINADOR I;jun/20;558;1/3 Férias;Provento;34,58
639;RESINADOR I;jun/20;1951;Insalubridade;Provento;291,93
639;RESINADOR I;jun/20;2000;INSS;Desconto;235,13
639;RESINADOR I;jun/20;2002;INSS Férias;Desconto;7,98
639;RESINADOR I;jun/20;2004;IRRF;Desconto;18,49
639;RESINADOR I;jun/20;2050;Mensalidade Sindicato;Desconto;35,47
639;RESINADOR I;jun/20;2457;Desc. Hrs Atraso ;Desconto;2,69
639;RESINADOR I;jun/20;2469;Farmácia;Desconto;107,84
639;RESINADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
639;RESINADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
639;RESINADOR I;jun/20;2500;FGTS;Outros;214,32
639;RESINADOR I;jun/20;909091;GPS parte empresa;;535,81
639;RESINADOR I;jun/20;909092;GPS Terceiros;;88,41
639;RESINADOR I;jun/20;909093;GPS Acidente Trabalho;;73,77
1270;AUXILIAR DE RETOQUE;jun/20;9;Horas Acidente Trabalho;Outros;1.660,94
1270;AUXILIAR DE RETOQUE;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1270;AUXILIAR DE RETOQUE;jun/20;249;Subs. Empresa Alimentação;Outros;300
1270;AUXILIAR DE RETOQUE;jun/20;1701;Estouro do Mês;Vantagem;2.791,24
1270;AUXILIAR DE RETOQUE;jun/20;2152;Estouro Mês Anterior;Desconto;2.791,24
1270;AUXILIAR DE RETOQUE;jun/20;2500;FGTS;Outros;132,87
1270;AUXILIAR DE RETOQUE;jun/20;909091;GPS parte empresa;;0
1270;AUXILIAR DE RETOQUE;jun/20;909092;GPS Terceiros;;0
1270;AUXILIAR DE RETOQUE;jun/20;909093;GPS Acidente Trabalho;;0
1410;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.156,05
1410;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;630,64
1410;RETOCADOR I;jun/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1410;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1410;RETOCADOR I;jun/20;233;Desc.Copart. Unimed;Desconto;2,82
1410;RETOCADOR I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1410;RETOCADOR I;jun/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
1410;RETOCADOR I;jun/20;249;Subs. Empresa Alimentação;Outros;300
1410;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;196,39
1410;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;226,27
1410;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;62,62
1410;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;278,49
1410;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1410;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;41,26
1410;RETOCADOR I;jun/20;2000;INSS;Desconto;268,55
1410;RETOCADOR I;jun/20;2004;IRRF;Desconto;39,67
1410;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;107,2
1410;RETOCADOR I;jun/20;2457;Desc. Hrs Atraso ;Desconto;2,65
1410;RETOCADOR I;jun/20;2469;Farmácia;Desconto;149,51
1410;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1410;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1410;RETOCADOR I;jun/20;2500;FGTS;Outros;231,28
1410;RETOCADOR I;jun/20;909091;GPS parte empresa;;578,21
1410;RETOCADOR I;jun/20;909092;GPS Terceiros;;95,4
1410;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;79,61
1539;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.224,05
1539;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;562,64
1539;RETOCADOR I;jun/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1539;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1539;RETOCADOR I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1539;RETOCADOR I;jun/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
1539;RETOCADOR I;jun/20;249;Subs. Empresa Alimentação;Outros;300
1539;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;113,43
1539;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;113,14
1539;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;33,57
1539;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;139,25
1539;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1539;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;20,63
1539;RETOCADOR I;jun/20;2000;INSS;Desconto;222,27
1539;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;107,2
1539;RETOCADOR I;jun/20;2457;Desc. Hrs Atraso ;Desconto;3,31
1539;RETOCADOR I;jun/20;2469;Farmácia;Desconto;294,03
1539;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1539;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1539;RETOCADOR I;jun/20;2500;FGTS;Outros;200,43
1539;RETOCADOR I;jun/20;909091;GPS parte empresa;;501,08
1539;RETOCADOR I;jun/20;909092;GPS Terceiros;;82,68
1539;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;68,99
1609;RETOCADOR I;jun/20;1;Horas Normais;Provento;761,49
1609;RETOCADOR I;jun/20;5;Horas Férias Diurnas;Provento;416,23
1609;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;429,63
1609;RETOCADOR I;jun/20;104;Horas Férias Noturnas;Provento;179,33
1609;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1609;RETOCADOR I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1609;RETOCADOR I;jun/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1609;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;4,42
1609;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;0,22
1609;RETOCADOR I;jun/20;540;Desc.1/3 Ferias Covid-19;Desconto;277,19
1609;RETOCADOR I;jun/20;551;Média Horas Extras Férias;Provento;81,55
1609;RETOCADOR I;jun/20;553;Adic.Noturno Férias;Provento;53,8
1609;RETOCADOR I;jun/20;554;Insalubridade Férias;Provento;100,67
1609;RETOCADOR I;jun/20;558;1/3 Férias;Provento;277,19
1609;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;15,13
1609;RETOCADOR I;jun/20;1951;Insalubridade;Provento;201,33
1609;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;0,76
1609;RETOCADOR I;jun/20;2000;INSS;Desconto;127,38
1609;RETOCADOR I;jun/20;2002;INSS Férias;Desconto;63,59
1609;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;95,2
1609;RETOCADOR I;jun/20;2469;Farmácia;Desconto;55,11
1609;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1609;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1609;RETOCADOR I;jun/20;2500;FGTS;Outros;179,56
1609;RETOCADOR I;jun/20;909091;GPS parte empresa;;448,91
1609;RETOCADOR I;jun/20;909092;GPS Terceiros;;74,07
1609;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;61,81
1631;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.156,05
1631;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;630,64
1631;RETOCADOR I;jun/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1631;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1631;RETOCADOR I;jun/20;233;Desc.Copart. Unimed;Desconto;1,41
1631;RETOCADOR I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1631;RETOCADOR I;jun/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
1631;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;224,53
1631;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;226,27
1631;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;66,79
1631;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;278,49
1631;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1631;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;41,26
1631;RETOCADOR I;jun/20;2000;INSS;Desconto;272,75
1631;RETOCADOR I;jun/20;2004;IRRF;Desconto;56,2
1631;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;95,2
1631;RETOCADOR I;jun/20;2469;Farmácia;Desconto;216,18
1631;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1631;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1631;RETOCADOR I;jun/20;2500;FGTS;Outros;234,08
1631;RETOCADOR I;jun/20;909091;GPS parte empresa;;585,21
1631;RETOCADOR I;jun/20;909092;GPS Terceiros;;96,55
1631;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;80,57
1640;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.156,05
1640;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;630,64
1640;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1640;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;127,06
1640;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;135,76
1640;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;38,94
1640;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;167,1
1640;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1640;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;24,76
1640;RETOCADOR I;jun/20;2000;INSS;Desconto;231,5
1640;RETOCADOR I;jun/20;2004;IRRF;Desconto;33,51
1640;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;95,2
1640;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1640;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1640;RETOCADOR I;jun/20;2500;FGTS;Outros;206,58
1640;RETOCADOR I;jun/20;909091;GPS parte empresa;;516,46
1640;RETOCADOR I;jun/20;909092;GPS Terceiros;;85,22
1640;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;71,11
1674;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.224,05
1674;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;562,64
1674;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1674;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;80,36
1674;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;113,14
1674;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;28,67
1674;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;139,25
1674;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1674;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;20,63
1674;RETOCADOR I;jun/20;2000;INSS;Desconto;218,11
1674;RETOCADOR I;jun/20;2004;IRRF;Desconto;26,15
1674;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;107,2
1674;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1674;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1674;RETOCADOR I;jun/20;2500;FGTS;Outros;197,65
1674;RETOCADOR I;jun/20;909091;GPS parte empresa;;494,15
1674;RETOCADOR I;jun/20;909092;GPS Terceiros;;81,54
1674;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;68,04
1694;RETOCADOR I;jun/20;1;Horas Normais;Provento;1.156,05
1694;RETOCADOR I;jun/20;100;Horas Normais Noturnas;Provento;630,64
1694;RETOCADOR I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1694;RETOCADOR I;jun/20;257;Horas Extras c/ 50%;Provento;90,8
1694;RETOCADOR I;jun/20;261;Horas Extras c/50% Noturn;Provento;135,76
1694;RETOCADOR I;jun/20;400;DSR Reflexo H.Extras;Provento;33,56
1694;RETOCADOR I;jun/20;1950;Adicional Noturno;Provento;167,1
1694;RETOCADOR I;jun/20;1951;Insalubridade;Provento;302
1694;RETOCADOR I;jun/20;1988;DSR Reflexo Adic.Noturno;Provento;24,76
1694;RETOCADOR I;jun/20;2000;INSS;Desconto;224,38
1694;RETOCADOR I;jun/20;2004;IRRF;Desconto;29,59
1694;RETOCADOR I;jun/20;2453;Vale Transporte;Desconto;95,2
1694;RETOCADOR I;jun/20;2457;Desc. Hrs Atraso ;Desconto;17,7
1694;RETOCADOR I;jun/20;2470;Desconto Alimentação;Desconto;1,5
1694;RETOCADOR I;jun/20;2478;Desconto Refeição;Desconto;2,5
1694;RETOCADOR I;jun/20;2500;FGTS;Outros;201,83
1694;RETOCADOR I;jun/20;909091;GPS parte empresa;;504,59
1694;RETOCADOR I;jun/20;909092;GPS Terceiros;;83,26
1694;RETOCADOR I;jun/20;909093;GPS Acidente Trabalho;;69,48
32;OVADOR DE CONTAINNER I;jun/20;1;Horas Normais;Provento;2.159,26
32;OVADOR DE CONTAINNER I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
32;OVADOR DE CONTAINNER I;jun/20;249;Subs. Empresa Alimentação;Outros;300
32;OVADOR DE CONTAINNER I;jun/20;1951;Insalubridade;Provento;302
32;OVADOR DE CONTAINNER I;jun/20;2000;INSS;Desconto;216,97
32;OVADOR DE CONTAINNER I;jun/20;2050;Mensalidade Sindicato;Desconto;32,39
32;OVADOR DE CONTAINNER I;jun/20;2453;Vale Transporte;Desconto;129,56
32;OVADOR DE CONTAINNER I;jun/20;2470;Desconto Alimentação;Desconto;1,5
32;OVADOR DE CONTAINNER I;jun/20;2478;Desconto Refeição;Desconto;2,5
32;OVADOR DE CONTAINNER I;jun/20;2500;FGTS;Outros;196,9
32;OVADOR DE CONTAINNER I;jun/20;909091;GPS parte empresa;;492,25
32;OVADOR DE CONTAINNER I;jun/20;909092;GPS Terceiros;;81,22
32;OVADOR DE CONTAINNER I;jun/20;909093;GPS Acidente Trabalho;;67,78
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;1;Horas Normais;Provento;4.993,78
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;5;Horas Férias Diurnas;Provento;998,76
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;249;Subs. Empresa Alimentação;Outros;300
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;540;Desc.1/3 Ferias Covid-19;Desconto;405,06
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;551;Média Horas Extras Férias;Provento;4,85
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;552;Média Variáveis Férias;Provento;161,23
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;554;Insalubridade Férias;Provento;50,33
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;558;1/3 Férias;Provento;405,06
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;1951;Insalubridade;Provento;251,67
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;1981;Variavel DPO-Trimestral;Provento;2.241,85
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2000;INSS;Desconto;619,4
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2002;INSS Férias;Desconto;93,68
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2004;IRRF;Desconto;915,04
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2470;Desconto Alimentação;Desconto;1,5
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2478;Desconto Refeição;Desconto;2,5
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;2500;FGTS;Outros;696,19
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;909091;GPS parte empresa;;1.740,49
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;909092;GPS Terceiros;;287,18
56;SUPERVISOR DE LOGISTICA INTERN;jun/20;909093;GPS Acidente Trabalho;;239,64
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;1;Horas Normais;Provento;2.414,25
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;5;Horas Férias Diurnas;Provento;603,56
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;249;Subs. Empresa Alimentação;Outros;300
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;540;Desc.1/3 Ferias Covid-19;Desconto;223,6
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;551;Média Horas Extras Férias;Provento;6,79
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;553;Adic.Noturno Férias;Provento;0,05
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;554;Insalubridade Férias;Provento;60,4
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;558;1/3 Férias;Provento;223,6
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;1951;Insalubridade;Provento;241,6
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2000;INSS;Desconto;273,56
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2002;INSS Férias;Desconto;51,1
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2004;IRRF;Desconto;21,65
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2050;Mensalidade Sindicato;Desconto;45,27
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2453;Vale Transporte;Desconto;115,6
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2469;Farmácia;Desconto;143,07
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2470;Desconto Alimentação;Desconto;1,5
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2478;Desconto Refeição;Desconto;2,5
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;2500;FGTS;Outros;266,13
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;909091;GPS parte empresa;;665,33
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;909092;GPS Terceiros;;109,78
142;ASSISTENTE INDUSTRIAL MATRIZ;jun/20;909093;GPS Acidente Trabalho;;91,61
144;PAGINADOR MATRIZ;jun/20;1;Horas Normais;Provento;2.159,26
144;PAGINADOR MATRIZ;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
144;PAGINADOR MATRIZ;jun/20;249;Subs. Empresa Alimentação;Outros;300
144;PAGINADOR MATRIZ;jun/20;257;Horas Extras c/ 50%;Provento;7,55
144;PAGINADOR MATRIZ;jun/20;400;DSR Reflexo H.Extras;Provento;1,81
144;PAGINADOR MATRIZ;jun/20;1951;Insalubridade;Provento;302
144;PAGINADOR MATRIZ;jun/20;2000;INSS;Desconto;218,1
144;PAGINADOR MATRIZ;jun/20;2050;Mensalidade Sindicato;Desconto;32,39
144;PAGINADOR MATRIZ;jun/20;2453;Vale Transporte;Desconto;129,56
144;PAGINADOR MATRIZ;jun/20;2469;Farmácia;Desconto;28,89
144;PAGINADOR MATRIZ;jun/20;2470;Desconto Alimentação;Desconto;1,5
144;PAGINADOR MATRIZ;jun/20;2478;Desconto Refeição;Desconto;2,5
144;PAGINADOR MATRIZ;jun/20;2500;FGTS;Outros;197,64
144;PAGINADOR MATRIZ;jun/20;909091;GPS parte empresa;;494,12
144;PAGINADOR MATRIZ;jun/20;909092;GPS Terceiros;;81,53
144;PAGINADOR MATRIZ;jun/20;909093;GPS Acidente Trabalho;;68,03
156;CONTROLADOR DE ESTOQUE I;jun/20;1;Horas Normais;Provento;3.017,81
156;CONTROLADOR DE ESTOQUE I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
156;CONTROLADOR DE ESTOQUE I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
156;CONTROLADOR DE ESTOQUE I;jun/20;249;Subs. Empresa Alimentação;Outros;300
156;CONTROLADOR DE ESTOQUE I;jun/20;1951;Insalubridade;Provento;302
156;CONTROLADOR DE ESTOQUE I;jun/20;2000;INSS;Desconto;323,7
156;CONTROLADOR DE ESTOQUE I;jun/20;2004;IRRF;Desconto;94,62
156;CONTROLADOR DE ESTOQUE I;jun/20;2050;Mensalidade Sindicato;Desconto;45,27
156;CONTROLADOR DE ESTOQUE I;jun/20;2453;Vale Transporte;Desconto;136
156;CONTROLADOR DE ESTOQUE I;jun/20;2470;Desconto Alimentação;Desconto;1,5
156;CONTROLADOR DE ESTOQUE I;jun/20;2478;Desconto Refeição;Desconto;2,5
156;CONTROLADOR DE ESTOQUE I;jun/20;2500;FGTS;Outros;265,58
156;CONTROLADOR DE ESTOQUE I;jun/20;909091;GPS parte empresa;;663,96
156;CONTROLADOR DE ESTOQUE I;jun/20;909092;GPS Terceiros;;109,55
156;CONTROLADOR DE ESTOQUE I;jun/20;909093;GPS Acidente Trabalho;;91,42
454;ENCARREGADO EXPEDIÇÃO OVAÇÃO I;jun/20;1;Horas Normais;Provento;3.945,00
454;ENCARREGADO EXPEDIÇÃO OVAÇÃO I;jun/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
454;ENCARREGADO EXPEDIÇÃO OVAÇÃO I;jun/20;246;Desc.Titular OdontoPrev;Desconto;22,04
