Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1476;RESINADOR I;mar/20;909092;GPS Terceiros;;192,39
1476;RESINADOR I;mar/20;909093;GPS Acidente Trabalho;;91,34
1477;RESINADOR I;mar/20;1;Horas Normais;Provento;1.228,43
1477;RESINADOR I;mar/20;14;Hrs Atestado até 15 dias;Provento;78,83
1477;RESINADOR I;mar/20;100;Horas Normais Noturnas;Provento;1.057,63
1477;RESINADOR I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1477;RESINADOR I;mar/20;233;Desc.Copart. Unimed;Desconto;1,41
1477;RESINADOR I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1477;RESINADOR I;mar/20;257;Horas Extras c/ 50%;Provento;224,46
1477;RESINADOR I;mar/20;261;Horas Extras c/50% Noturn;Provento;288,91
1477;RESINADOR I;mar/20;400;DSR Reflexo H.Extras;Provento;82,14
1477;RESINADOR I;mar/20;1950;Adicional Noturno;Provento;355,59
1477;RESINADOR I;mar/20;1951;Insalubridade;Provento;302
1477;RESINADOR I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;56,89
1477;RESINADOR I;mar/20;2000;INSS;Desconto;403,8
1477;RESINADOR I;mar/20;2004;IRRF;Desconto;135,27
1477;RESINADOR I;mar/20;2457;Desc. Hrs Atraso ;Desconto;3,94
1477;RESINADOR I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1477;RESINADOR I;mar/20;2478;Desconto Refeição;Desconto;2,5
1477;RESINADOR I;mar/20;2500;FGTS;Outros;293,67
1477;RESINADOR I;mar/20;909091;GPS parte empresa;;734,19
1477;RESINADOR I;mar/20;909092;GPS Terceiros;;212,91
1477;RESINADOR I;mar/20;909093;GPS Acidente Trabalho;;101,09
1523;OPERADOR DE LINHA DE RESINA;mar/20;1;Horas Normais;Provento;1.150,55
1523;OPERADOR DE LINHA DE RESINA;mar/20;100;Horas Normais Noturnas;Provento;930,85
1523;OPERADOR DE LINHA DE RESINA;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1523;OPERADOR DE LINHA DE RESINA;mar/20;233;Desc.Copart. Unimed;Desconto;1,41
1523;OPERADOR DE LINHA DE RESINA;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1523;OPERADOR DE LINHA DE RESINA;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1523;OPERADOR DE LINHA DE RESINA;mar/20;257;Horas Extras c/ 50%;Provento;213,51
1523;OPERADOR DE LINHA DE RESINA;mar/20;261;Horas Extras c/50% Noturn;Provento;129,1
1523;OPERADOR DE LINHA DE RESINA;mar/20;400;DSR Reflexo H.Extras;Provento;54,82
1523;OPERADOR DE LINHA DE RESINA;mar/20;1950;Adicional Noturno;Provento;158,89
1523;OPERADOR DE LINHA DE RESINA;mar/20;1951;Insalubridade;Provento;302
1523;OPERADOR DE LINHA DE RESINA;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;25,42
1523;OPERADOR DE LINHA DE RESINA;mar/20;2000;INSS;Desconto;266,32
1523;OPERADOR DE LINHA DE RESINA;mar/20;2004;IRRF;Desconto;44,94
1523;OPERADOR DE LINHA DE RESINA;mar/20;2457;Desc. Hrs Atraso ;Desconto;5,97
1523;OPERADOR DE LINHA DE RESINA;mar/20;2469;Farmácia;Desconto;210,96
1523;OPERADOR DE LINHA DE RESINA;mar/20;2470;Desconto Alimentação;Desconto;1,5
1523;OPERADOR DE LINHA DE RESINA;mar/20;2478;Desconto Refeição;Desconto;2,5
1523;OPERADOR DE LINHA DE RESINA;mar/20;2500;FGTS;Outros;236,73
1523;OPERADOR DE LINHA DE RESINA;mar/20;909091;GPS parte empresa;;591,83
1523;OPERADOR DE LINHA DE RESINA;mar/20;909092;GPS Terceiros;;171,63
1523;OPERADOR DE LINHA DE RESINA;mar/20;909093;GPS Acidente Trabalho;;81,49
1540;OPERADOR DE LINHA DE RESINA;mar/20;1;Horas Normais;Provento;1.371,99
1540;OPERADOR DE LINHA DE RESINA;mar/20;100;Horas Normais Noturnas;Provento;709,41
1540;OPERADOR DE LINHA DE RESINA;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1540;OPERADOR DE LINHA DE RESINA;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1540;OPERADOR DE LINHA DE RESINA;mar/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
1540;OPERADOR DE LINHA DE RESINA;mar/20;257;Horas Extras c/ 50%;Provento;181,4
1540;OPERADOR DE LINHA DE RESINA;mar/20;261;Horas Extras c/50% Noturn;Provento;180,74
1540;OPERADOR DE LINHA DE RESINA;mar/20;400;DSR Reflexo H.Extras;Provento;41,79
1540;OPERADOR DE LINHA DE RESINA;mar/20;1950;Adicional Noturno;Provento;222,45
1540;OPERADOR DE LINHA DE RESINA;mar/20;1951;Insalubridade;Provento;302
1540;OPERADOR DE LINHA DE RESINA;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;25,67
1540;OPERADOR DE LINHA DE RESINA;mar/20;2000;INSS;Desconto;273,19
1540;OPERADOR DE LINHA DE RESINA;mar/20;2004;IRRF;Desconto;21,71
1540;OPERADOR DE LINHA DE RESINA;mar/20;2453;Vale Transporte;Desconto;102
1540;OPERADOR DE LINHA DE RESINA;mar/20;2469;Farmácia;Desconto;24,28
1540;OPERADOR DE LINHA DE RESINA;mar/20;2470;Desconto Alimentação;Desconto;1,5
1540;OPERADOR DE LINHA DE RESINA;mar/20;2478;Desconto Refeição;Desconto;2,5
1540;OPERADOR DE LINHA DE RESINA;mar/20;2500;FGTS;Outros;242,83
1540;OPERADOR DE LINHA DE RESINA;mar/20;909091;GPS parte empresa;;607,09
1540;OPERADOR DE LINHA DE RESINA;mar/20;909092;GPS Terceiros;;176,06
1540;OPERADOR DE LINHA DE RESINA;mar/20;909093;GPS Acidente Trabalho;;83,59
1683;OPERADOR DE PONTE ROLANTE I;mar/20;1;Horas Normais;Provento;1.319,17
1683;OPERADOR DE PONTE ROLANTE I;mar/20;100;Horas Normais Noturnas;Provento;467,52
1683;OPERADOR DE PONTE ROLANTE I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1683;OPERADOR DE PONTE ROLANTE I;mar/20;257;Horas Extras c/ 50%;Provento;86,16
1683;OPERADOR DE PONTE ROLANTE I;mar/20;261;Horas Extras c/50% Noturn;Provento;113,14
1683;OPERADOR DE PONTE ROLANTE I;mar/20;266;Horas Extras c/ 110%;Provento;168,95
1683;OPERADOR DE PONTE ROLANTE I;mar/20;400;DSR Reflexo H.Extras;Provento;58,92
1683;OPERADOR DE PONTE ROLANTE I;mar/20;1950;Adicional Noturno;Provento;139,25
1683;OPERADOR DE PONTE ROLANTE I;mar/20;1951;Insalubridade;Provento;302
1683;OPERADOR DE PONTE ROLANTE I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;22,28
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2000;INSS;Desconto;240,96
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2004;IRRF;Desconto;25,71
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2453;Vale Transporte;Desconto;107,2
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2478;Desconto Refeição;Desconto;2,5
1683;OPERADOR DE PONTE ROLANTE I;mar/20;2500;FGTS;Outros;214,19
1683;OPERADOR DE PONTE ROLANTE I;mar/20;909091;GPS parte empresa;;535,48
1683;OPERADOR DE PONTE ROLANTE I;mar/20;909092;GPS Terceiros;;155,29
1683;OPERADOR DE PONTE ROLANTE I;mar/20;909093;GPS Acidente Trabalho;;73,73
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1;Horas Normais;Provento;1.416,92
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;233;Desc.Copart. Unimed;Desconto;2,82
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;257;Horas Extras c/ 50%;Provento;137,44
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;261;Horas Extras c/50% Noturn;Provento;145,07
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;400;DSR Reflexo H.Extras;Provento;73,7
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1950;Adicional Noturno;Provento;178,55
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1951;Insalubridade;Provento;219,75
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1965;Gratificação;Provento;438,15
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;46,58
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2000;INSS;Desconto;238,91
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2453;Vale Transporte;Desconto;85,02
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2457;Desc. Hrs Atraso ;Desconto;1,5
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2469;Farmácia;Desconto;146,49
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2470;Desconto Alimentação;Desconto;1,5
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2478;Desconto Refeição;Desconto;2,5
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2500;FGTS;Outros;212,37
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909091;GPS parte empresa;;530,93
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909092;GPS Terceiros;;153,97
1670;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909093;GPS Acidente Trabalho;;73,1
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1;Horas Normais;Provento;1.322,46
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;14;Hrs Atestado até 15 dias;Provento;94,46
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;257;Horas Extras c/ 50%;Provento;17,3
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;266;Horas Extras c/ 110%;Provento;418,69
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;400;DSR Reflexo H.Extras;Provento;113,74
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1951;Insalubridade;Provento;219,75
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2000;INSS;Desconto;196,77
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2453;Vale Transporte;Desconto;85,02
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2469;Farmácia;Desconto;143,77
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2470;Desconto Alimentação;Desconto;1,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2478;Desconto Refeição;Desconto;2,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2500;FGTS;Outros;174,91
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909091;GPS parte empresa;;437,28
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909092;GPS Terceiros;;126,81
1684;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909093;GPS Acidente Trabalho;;60,21
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1;Horas Normais;Provento;188,92
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1951;Insalubridade;Provento;3,91
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2000;INSS;Desconto;15,42
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2453;Vale Transporte;Desconto;20,4
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2470;Desconto Alimentação;Desconto;1,5
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2478;Desconto Refeição;Desconto;2,5
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2500;FGTS;Outros;15,42
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909091;GPS parte empresa;;38,57
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909092;GPS Terceiros;;11,18
1737;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909093;GPS Acidente Trabalho;;5,31
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1;Horas Normais;Provento;188,92
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;1951;Insalubridade;Provento;3,91
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2000;INSS;Desconto;15,42
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2453;Vale Transporte;Desconto;20,4
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2470;Desconto Alimentação;Desconto;1,5
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2478;Desconto Refeição;Desconto;2,5
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;2500;FGTS;Outros;15,42
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909091;GPS parte empresa;;38,57
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909092;GPS Terceiros;;11,18
1738;AUXILIAR LINHA DE PRODUÇÃO DES;mar/20;909093;GPS Acidente Trabalho;;5,31
267;OPERADOR DE POLITRIZ III;mar/20;1;Horas Normais;Provento;2.055,33
267;OPERADOR DE POLITRIZ III;mar/20;100;Horas Normais Noturnas;Provento;728,41
267;OPERADOR DE POLITRIZ III;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
267;OPERADOR DE POLITRIZ III;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
267;OPERADOR DE POLITRIZ III;mar/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
267;OPERADOR DE POLITRIZ III;mar/20;257;Horas Extras c/ 50%;Provento;254,14
267;OPERADOR DE POLITRIZ III;mar/20;261;Horas Extras c/50% Noturn;Provento;334,29
267;OPERADOR DE POLITRIZ III;mar/20;400;DSR Reflexo H.Extras;Provento;94,15
267;OPERADOR DE POLITRIZ III;mar/20;1950;Adicional Noturno;Provento;411,43
267;OPERADOR DE POLITRIZ III;mar/20;1951;Insalubridade;Provento;302
267;OPERADOR DE POLITRIZ III;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;65,83
267;OPERADOR DE POLITRIZ III;mar/20;2000;INSS;Desconto;465,73
267;OPERADOR DE POLITRIZ III;mar/20;2004;IRRF;Desconto;107,68
267;OPERADOR DE POLITRIZ III;mar/20;2050;Mensalidade Sindicato;Desconto;41,76
267;OPERADOR DE POLITRIZ III;mar/20;2250;Pensão Judicial;Desconto;495,48
267;OPERADOR DE POLITRIZ III;mar/20;2453;Vale Transporte;Desconto;136
267;OPERADOR DE POLITRIZ III;mar/20;2457;Desc. Hrs Atraso ;Desconto;11,6
267;OPERADOR DE POLITRIZ III;mar/20;2469;Farmácia;Desconto;128,84
267;OPERADOR DE POLITRIZ III;mar/20;2470;Desconto Alimentação;Desconto;1,5
267;OPERADOR DE POLITRIZ III;mar/20;2478;Desconto Refeição;Desconto;2,5
267;OPERADOR DE POLITRIZ III;mar/20;2500;FGTS;Outros;338,71
267;OPERADOR DE POLITRIZ III;mar/20;909091;GPS parte empresa;;846,8
267;OPERADOR DE POLITRIZ III;mar/20;909092;GPS Terceiros;;245,57
267;OPERADOR DE POLITRIZ III;mar/20;909093;GPS Acidente Trabalho;;116,59
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;1;Horas Normais;Provento;5.471,45
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;233;Desc.Copart. Unimed;Desconto;39,48
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;257;Horas Extras c/ 50%;Provento;89,23
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;400;DSR Reflexo H.Extras;Provento;23,28
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;1951;Insalubridade;Provento;302
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;1981;Variavel DPO-Trimestral;Provento;2.430,38
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2000;INSS;Desconto;671,11
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2004;IRRF;Desconto;950,15
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2463;Adiantamento Salário;Desconto;649,64
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2469;Farmácia;Desconto;208,27
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2470;Desconto Alimentação;Desconto;1,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2478;Desconto Refeição;Desconto;2,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;2500;FGTS;Outros;665,3
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;909091;GPS parte empresa;;1.663,27
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;909092;GPS Terceiros;;482,35
303;ENC.LINHA PROD. CHAPAS GRAN. I;mar/20;909093;GPS Acidente Trabalho;;229,01
648;OPERADOR DE POLITRIZ III;mar/20;1;Horas Normais;Provento;1.419,71
648;OPERADOR DE POLITRIZ III;mar/20;100;Horas Normais Noturnas;Provento;1.364,03
648;OPERADOR DE POLITRIZ III;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
648;OPERADOR DE POLITRIZ III;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
648;OPERADOR DE POLITRIZ III;mar/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
648;OPERADOR DE POLITRIZ III;mar/20;257;Horas Extras c/ 50%;Provento;152,57
648;OPERADOR DE POLITRIZ III;mar/20;261;Horas Extras c/50% Noturn;Provento;167,14
648;OPERADOR DE POLITRIZ III;mar/20;400;DSR Reflexo H.Extras;Provento;51,15
648;OPERADOR DE POLITRIZ III;mar/20;1950;Adicional Noturno;Provento;205,72
648;OPERADOR DE POLITRIZ III;mar/20;1951;Insalubridade;Provento;302
648;OPERADOR DE POLITRIZ III;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;32,92
648;OPERADOR DE POLITRIZ III;mar/20;2000;INSS;Desconto;405,99
648;OPERADOR DE POLITRIZ III;mar/20;2004;IRRF;Desconto;65,29
648;OPERADOR DE POLITRIZ III;mar/20;2050;Mensalidade Sindicato;Desconto;41,76
648;OPERADOR DE POLITRIZ III;mar/20;2457;Desc. Hrs Atraso ;Desconto;4,38
648;OPERADOR DE POLITRIZ III;mar/20;2463;Adiantamento Salário;Desconto;131,15
648;OPERADOR DE POLITRIZ III;mar/20;2469;Farmácia;Desconto;21,71
648;OPERADOR DE POLITRIZ III;mar/20;2470;Desconto Alimentação;Desconto;1,5
648;OPERADOR DE POLITRIZ III;mar/20;2478;Desconto Refeição;Desconto;2,5
648;OPERADOR DE POLITRIZ III;mar/20;2500;FGTS;Outros;295,26
648;OPERADOR DE POLITRIZ III;mar/20;909091;GPS parte empresa;;738,17
648;OPERADOR DE POLITRIZ III;mar/20;909092;GPS Terceiros;;214,07
648;OPERADOR DE POLITRIZ III;mar/20;909093;GPS Acidente Trabalho;;101,64
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;1;Horas Normais;Provento;1.475,20
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;100;Horas Normais Noturnas;Provento;417,66
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;257;Horas Extras c/ 50%;Provento;99,07
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;261;Horas Extras c/50% Noturn;Provento;118,89
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;400;DSR Reflexo H.Extras;Provento;16,15
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;1950;Adicional Noturno;Provento;146,32
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;1951;Insalubridade;Provento;302
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;10,84
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2000;INSS;Desconto;232,75
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2463;Adiantamento Salário;Desconto;59,84
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2469;Farmácia;Desconto;123,15
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2478;Desconto Refeição;Desconto;2,5
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;2500;FGTS;Outros;206,89
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;909091;GPS parte empresa;;517,23
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;909092;GPS Terceiros;;150
718;SELEC. CHAP. MARMORE GRANITO I;mar/20;909093;GPS Acidente Trabalho;;71,21
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;1;Horas Normais;Provento;1.469,07
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;100;Horas Normais Noturnas;Provento;423,11
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;225;Desc.Dep.Unimed Est Enf;Desconto;625,4
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;233;Desc.Copart. Unimed;Desconto;21,15
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;257;Horas Extras c/ 50%;Provento;163,65
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;261;Horas Extras c/50% Noturn;Provento;237,7
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;400;DSR Reflexo H.Extras;Provento;64,22
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;1950;Adicional Noturno;Provento;292,56
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;1951;Insalubridade;Provento;302
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;46,81
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2000;INSS;Desconto;269,4
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2004;IRRF;Desconto;33,06
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2453;Vale Transporte;Desconto;113,53
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;5,78
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2469;Farmácia;Desconto;173,85
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;2500;FGTS;Outros;239,46
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;909091;GPS parte empresa;;598,67
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;909092;GPS Terceiros;;173,61
1041;SELEC. CHAP. MARMORE GRANITO I;mar/20;909093;GPS Acidente Trabalho;;82,43
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;1;Horas Normais;Provento;1.475,20
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;100;Horas Normais Noturnas;Provento;417,66
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;257;Horas Extras c/ 50%;Provento;101,21
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;261;Horas Extras c/50% Noturn;Provento;118,89
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;400;DSR Reflexo H.Extras;Provento;16,3
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;1950;Adicional Noturno;Provento;146,32
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;1951;Insalubridade;Provento;302
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;10,84
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;2000;INSS;Desconto;232,18
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;8,59
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;2500;FGTS;Outros;206,38
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;909091;GPS parte empresa;;515,97
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;909092;GPS Terceiros;;149,63
1106;SELEC. CHAP. MARMORE GRANITO I;mar/20;909093;GPS Acidente Trabalho;;71,04
1129;OPERADOR DE POLITRIZ III;mar/20;1;Horas Normais;Provento;1.419,71
1129;OPERADOR DE POLITRIZ III;mar/20;100;Horas Normais Noturnas;Provento;1.364,03
1129;OPERADOR DE POLITRIZ III;mar/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1129;OPERADOR DE POLITRIZ III;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1129;OPERADOR DE POLITRIZ III;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1129;OPERADOR DE POLITRIZ III;mar/20;257;Horas Extras c/ 50%;Provento;141
1129;OPERADOR DE POLITRIZ III;mar/20;261;Horas Extras c/50% Noturn;Provento;167,14
1129;OPERADOR DE POLITRIZ III;mar/20;400;DSR Reflexo H.Extras;Provento;49,3
1129;OPERADOR DE POLITRIZ III;mar/20;1950;Adicional Noturno;Provento;154,29
1129;OPERADOR DE POLITRIZ III;mar/20;1951;Insalubridade;Provento;302
1129;OPERADOR DE POLITRIZ III;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;24,69
