Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;100;Horas Normais Noturnas;Provento;741,52
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;257;Horas Extras c/ 50%;Provento;175,49
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;261;Horas Extras c/50% Noturn;Provento;177,31
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;400;DSR Reflexo H.Extras;Provento;67,85
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1950;Adicional Noturno;Provento;218,22
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1951;Insalubridade;Provento;219,75
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1965;Gratificação;Provento;438,15
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;41,97
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2000;INSS;Desconto;252,3
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2004;IRRF;Desconto;16,51
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2453;Vale Transporte;Desconto;85,02
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2469;Farmácia;Desconto;139,86
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2470;Desconto Alimentação;Desconto;1,5
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2478;Desconto Refeição;Desconto;2,5
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2500;FGTS;Outros;220,45
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909091;GPS parte empresa;;551,13
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909092;GPS Terceiros;;159,83
1670;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909093;GPS Acidente Trabalho;;75,88
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1;Horas Normais;Provento;1.275,23
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;14;Hrs Atestado até 15 dias;Provento;141,69
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;257;Horas Extras c/ 50%;Provento;22,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;400;DSR Reflexo H.Extras;Provento;3,33
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1951;Insalubridade;Provento;219,75
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2000;INSS;Desconto;133,94
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2453;Vale Transporte;Desconto;85,02
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2469;Farmácia;Desconto;168,2
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2470;Desconto Alimentação;Desconto;1,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2478;Desconto Refeição;Desconto;2,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2500;FGTS;Outros;133
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909091;GPS parte empresa;;332,5
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909092;GPS Terceiros;;96,43
1684;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909093;GPS Acidente Trabalho;;45,78
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1;Horas Normais;Provento;1.416,92
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;266;Horas Extras c/ 110%;Provento;110,66
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;400;DSR Reflexo H.Extras;Provento;21,28
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1951;Insalubridade;Provento;219,75
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2000;INSS;Desconto;143,49
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2453;Vale Transporte;Desconto;85,02
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2500;FGTS;Outros;141,48
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909091;GPS parte empresa;;353,72
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909092;GPS Terceiros;;102,58
1737;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909093;GPS Acidente Trabalho;;48,7
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1;Horas Normais;Provento;1.416,92
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;257;Horas Extras c/ 50%;Provento;18,6
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;266;Horas Extras c/ 110%;Provento;135,66
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;400;DSR Reflexo H.Extras;Provento;29,67
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;1951;Insalubridade;Provento;219,75
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2000;INSS;Desconto;148,17
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2250;Pensão Judicial;Desconto;380,62
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2453;Vale Transporte;Desconto;85,02
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;2500;FGTS;Outros;145,64
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909091;GPS parte empresa;;364,12
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909092;GPS Terceiros;;105,59
1738;AUXILIAR LINHA DE PRODUÇÃO DES;abr/20;909093;GPS Acidente Trabalho;;50,13
267;OPERADOR DE POLITRIZ III;abr/20;1;Horas Normais;Provento;1.326,92
267;OPERADOR DE POLITRIZ III;abr/20;100;Horas Normais Noturnas;Provento;1.456,82
267;OPERADOR DE POLITRIZ III;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
267;OPERADOR DE POLITRIZ III;abr/20;233;Desc.Copart. Unimed;Desconto;2,82
267;OPERADOR DE POLITRIZ III;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
267;OPERADOR DE POLITRIZ III;abr/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
267;OPERADOR DE POLITRIZ III;abr/20;249;Subs. Empresa Alimentação;Outros;300
267;OPERADOR DE POLITRIZ III;abr/20;257;Horas Extras c/ 50%;Provento;144
267;OPERADOR DE POLITRIZ III;abr/20;261;Horas Extras c/50% Noturn;Provento;167,14
267;OPERADOR DE POLITRIZ III;abr/20;400;DSR Reflexo H.Extras;Provento;59,83
267;OPERADOR DE POLITRIZ III;abr/20;1950;Adicional Noturno;Provento;205,72
267;OPERADOR DE POLITRIZ III;abr/20;1951;Insalubridade;Provento;302
267;OPERADOR DE POLITRIZ III;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;39,56
267;OPERADOR DE POLITRIZ III;abr/20;2000;INSS;Desconto;377,21
267;OPERADOR DE POLITRIZ III;abr/20;2004;IRRF;Desconto;54,93
267;OPERADOR DE POLITRIZ III;abr/20;2050;Mensalidade Sindicato;Desconto;41,76
267;OPERADOR DE POLITRIZ III;abr/20;2250;Pensão Judicial;Desconto;498,85
267;OPERADOR DE POLITRIZ III;abr/20;2453;Vale Transporte;Desconto;149,6
267;OPERADOR DE POLITRIZ III;abr/20;2469;Farmácia;Desconto;108,93
267;OPERADOR DE POLITRIZ III;abr/20;2470;Desconto Alimentação;Desconto;1,5
267;OPERADOR DE POLITRIZ III;abr/20;2478;Desconto Refeição;Desconto;2,5
267;OPERADOR DE POLITRIZ III;abr/20;2500;FGTS;Outros;296,15
267;OPERADOR DE POLITRIZ III;abr/20;909091;GPS parte empresa;;740,4
267;OPERADOR DE POLITRIZ III;abr/20;909092;GPS Terceiros;;214,72
267;OPERADOR DE POLITRIZ III;abr/20;909093;GPS Acidente Trabalho;;101,94
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;1;Horas Normais;Provento;5.471,45
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;233;Desc.Copart. Unimed;Desconto;53,58
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;249;Subs. Empresa Alimentação;Outros;300
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;257;Horas Extras c/ 50%;Provento;32,15
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;400;DSR Reflexo H.Extras;Provento;6,18
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;1951;Insalubridade;Provento;302
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2000;INSS;Desconto;670,14
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2004;IRRF;Desconto;435,53
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2457;Desc. Hrs Atraso ;Desconto;17,41
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2470;Desconto Alimentação;Desconto;1,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2478;Desconto Refeição;Desconto;2,5
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;2500;FGTS;Outros;463,54
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;909091;GPS parte empresa;;1.158,87
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;909092;GPS Terceiros;;336,07
303;ENC.LINHA PROD. CHAPAS GRAN. I;abr/20;909093;GPS Acidente Trabalho;;159,56
648;OPERADOR DE POLITRIZ III;abr/20;1;Horas Normais;Provento;1.962,54
648;OPERADOR DE POLITRIZ III;abr/20;100;Horas Normais Noturnas;Provento;821,2
648;OPERADOR DE POLITRIZ III;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
648;OPERADOR DE POLITRIZ III;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
648;OPERADOR DE POLITRIZ III;abr/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
648;OPERADOR DE POLITRIZ III;abr/20;249;Subs. Empresa Alimentação;Outros;300
648;OPERADOR DE POLITRIZ III;abr/20;257;Horas Extras c/ 50%;Provento;223,72
648;OPERADOR DE POLITRIZ III;abr/20;261;Horas Extras c/50% Noturn;Provento;234
648;OPERADOR DE POLITRIZ III;abr/20;400;DSR Reflexo H.Extras;Provento;88,02
648;OPERADOR DE POLITRIZ III;abr/20;1950;Adicional Noturno;Provento;288
648;OPERADOR DE POLITRIZ III;abr/20;1951;Insalubridade;Provento;302
648;OPERADOR DE POLITRIZ III;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;55,38
648;OPERADOR DE POLITRIZ III;abr/20;2000;INSS;Desconto;415,41
648;OPERADOR DE POLITRIZ III;abr/20;2004;IRRF;Desconto;102,57
648;OPERADOR DE POLITRIZ III;abr/20;2050;Mensalidade Sindicato;Desconto;41,76
648;OPERADOR DE POLITRIZ III;abr/20;2463;Adiantamento Salário;Desconto;131,15
648;OPERADOR DE POLITRIZ III;abr/20;2469;Farmácia;Desconto;93,09
648;OPERADOR DE POLITRIZ III;abr/20;2470;Desconto Alimentação;Desconto;1,5
648;OPERADOR DE POLITRIZ III;abr/20;2478;Desconto Refeição;Desconto;2,5
648;OPERADOR DE POLITRIZ III;abr/20;2500;FGTS;Outros;317,98
648;OPERADOR DE POLITRIZ III;abr/20;909091;GPS parte empresa;;794,97
648;OPERADOR DE POLITRIZ III;abr/20;909092;GPS Terceiros;;230,54
648;OPERADOR DE POLITRIZ III;abr/20;909093;GPS Acidente Trabalho;;109,46
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;1;Horas Normais;Provento;1.368,29
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;100;Horas Normais Noturnas;Provento;524,57
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;257;Horas Extras c/ 50%;Provento;130,47
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;261;Horas Extras c/50% Noturn;Provento;166,44
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;400;DSR Reflexo H.Extras;Provento;9,9
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;1950;Adicional Noturno;Provento;204,85
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;1951;Insalubridade;Provento;302
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;6,83
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2000;INSS;Desconto;247,23
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2463;Adiantamento Salário;Desconto;59,84
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2469;Farmácia;Desconto;157,61
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2478;Desconto Refeição;Desconto;2,5
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;2500;FGTS;Outros;217,06
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;909091;GPS parte empresa;;542,67
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;909092;GPS Terceiros;;157,37
718;SELEC. CHAP. MARMORE GRANITO I;abr/20;909093;GPS Acidente Trabalho;;74,72
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;1;Horas Normais;Provento;1.045,96
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;100;Horas Normais Noturnas;Provento;846,22
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;625,4
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;233;Desc.Copart. Unimed;Desconto;8,46
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;257;Horas Extras c/ 50%;Provento;96,3
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;261;Horas Extras c/50% Noturn;Provento;118,85
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;400;DSR Reflexo H.Extras;Provento;41,38
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;1950;Adicional Noturno;Provento;146,28
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;1951;Insalubridade;Provento;302
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;28,13
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2000;INSS;Desconto;236,64
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2453;Vale Transporte;Desconto;113,53
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2469;Farmácia;Desconto;72,67
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2478;Desconto Refeição;Desconto;2,5
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;2500;FGTS;Outros;210
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;909091;GPS parte empresa;;525,02
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;909092;GPS Terceiros;;152,26
1041;SELEC. CHAP. MARMORE GRANITO I;abr/20;909093;GPS Acidente Trabalho;;72,29
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;1;Horas Normais;Provento;1.368,29
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;100;Horas Normais Noturnas;Provento;524,57
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;257;Horas Extras c/ 50%;Provento;189,61
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;261;Horas Extras c/50% Noturn;Provento;237,78
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;400;DSR Reflexo H.Extras;Provento;14,25
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;1950;Adicional Noturno;Provento;292,65
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;1951;Insalubridade;Provento;302
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;9,76
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;2000;INSS;Desconto;274,29
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;2004;IRRF;Desconto;28,61
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;2478;Desconto Refeição;Desconto;2,5
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;2500;FGTS;Outros;235,11
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;909091;GPS parte empresa;;587,78
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;909092;GPS Terceiros;;170,46
1106;SELEC. CHAP. MARMORE GRANITO I;abr/20;909093;GPS Acidente Trabalho;;80,93
1129;OPERADOR DE POLITRIZ III;abr/20;1;Horas Normais;Provento;1.962,54
1129;OPERADOR DE POLITRIZ III;abr/20;100;Horas Normais Noturnas;Provento;821,2
1129;OPERADOR DE POLITRIZ III;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1129;OPERADOR DE POLITRIZ III;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1129;OPERADOR DE POLITRIZ III;abr/20;233;Desc.Copart. Unimed;Desconto;1,41
1129;OPERADOR DE POLITRIZ III;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1129;OPERADOR DE POLITRIZ III;abr/20;249;Subs. Empresa Alimentação;Outros;300
1129;OPERADOR DE POLITRIZ III;abr/20;257;Horas Extras c/ 50%;Provento;201,43
1129;OPERADOR DE POLITRIZ III;abr/20;261;Horas Extras c/50% Noturn;Provento;334,29
1129;OPERADOR DE POLITRIZ III;abr/20;400;DSR Reflexo H.Extras;Provento;103,02
1129;OPERADOR DE POLITRIZ III;abr/20;1950;Adicional Noturno;Provento;411,43
1129;OPERADOR DE POLITRIZ III;abr/20;1951;Insalubridade;Provento;302
1129;OPERADOR DE POLITRIZ III;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;79,12
1129;OPERADOR DE POLITRIZ III;abr/20;2000;INSS;Desconto;449,03
1129;OPERADOR DE POLITRIZ III;abr/20;2004;IRRF;Desconto;75,06
1129;OPERADOR DE POLITRIZ III;abr/20;2250;Pensão Judicial;Desconto;331,49
1129;OPERADOR DE POLITRIZ III;abr/20;2453;Vale Transporte;Desconto;149,6
1129;OPERADOR DE POLITRIZ III;abr/20;2469;Farmácia;Desconto;187,03
1129;OPERADOR DE POLITRIZ III;abr/20;2470;Desconto Alimentação;Desconto;1,5
1129;OPERADOR DE POLITRIZ III;abr/20;2478;Desconto Refeição;Desconto;2,5
1129;OPERADOR DE POLITRIZ III;abr/20;2500;FGTS;Outros;337,2
1129;OPERADOR DE POLITRIZ III;abr/20;909091;GPS parte empresa;;843,01
1129;OPERADOR DE POLITRIZ III;abr/20;909092;GPS Terceiros;;244,47
1129;OPERADOR DE POLITRIZ III;abr/20;909093;GPS Acidente Trabalho;;116,07
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;1;Horas Normais;Provento;1.406,50
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;100;Horas Normais Noturnas;Provento;486,36
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;156,35
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;469,05
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;257;Horas Extras c/ 50%;Provento;125,9
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;261;Horas Extras c/50% Noturn;Provento;166,44
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;400;DSR Reflexo H.Extras;Provento;56,22
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;1950;Adicional Noturno;Provento;204,85
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;1951;Insalubridade;Provento;302
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;39,39
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2000;INSS;Desconto;256,14
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2453;Vale Transporte;Desconto;113,57
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2463;Adiantamento Salário;Desconto;86,18
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2469;Farmácia;Desconto;124,34
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2478;Desconto Refeição;Desconto;2,5
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;2500;FGTS;Outros;223,01
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;909091;GPS parte empresa;;557,53
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;909092;GPS Terceiros;;161,68
1190;SELEC. CHAP. MARMORE GRANITO I;abr/20;909093;GPS Acidente Trabalho;;76,76
1288;OPERADOR DE PONTE ROLANTE I;abr/20;1;Horas Normais;Provento;808,97
1288;OPERADOR DE PONTE ROLANTE I;abr/20;14;Hrs Atestado até 15 dias;Provento;119,11
1288;OPERADOR DE PONTE ROLANTE I;abr/20;100;Horas Normais Noturnas;Provento;858,6
1288;OPERADOR DE PONTE ROLANTE I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1288;OPERADOR DE PONTE ROLANTE I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1288;OPERADOR DE PONTE ROLANTE I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1288;OPERADOR DE PONTE ROLANTE I;abr/20;257;Horas Extras c/ 50%;Provento;148,82
1288;OPERADOR DE PONTE ROLANTE I;abr/20;261;Horas Extras c/50% Noturn;Provento;226,27
1288;OPERADOR DE PONTE ROLANTE I;abr/20;400;DSR Reflexo H.Extras;Provento;72,13
1288;OPERADOR DE PONTE ROLANTE I;abr/20;1950;Adicional Noturno;Provento;278,49
1288;OPERADOR DE PONTE ROLANTE I;abr/20;1951;Insalubridade;Provento;302
1288;OPERADOR DE PONTE ROLANTE I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;53,56
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2000;INSS;Desconto;265,78
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2004;IRRF;Desconto;15,9
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2250;Pensão Judicial;Desconto;296,55
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2469;Farmácia;Desconto;133,05
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2478;Desconto Refeição;Desconto;2,5
1288;OPERADOR DE PONTE ROLANTE I;abr/20;2500;FGTS;Outros;229,43
1288;OPERADOR DE PONTE ROLANTE I;abr/20;909091;GPS parte empresa;;573,59
1288;OPERADOR DE PONTE ROLANTE I;abr/20;909092;GPS Terceiros;;166,34
1288;OPERADOR DE PONTE ROLANTE I;abr/20;909093;GPS Acidente Trabalho;;78,97
1353;OPERADOR DE PONTE ROLANTE I;abr/20;1;Horas Normais;Provento;1.786,69
1353;OPERADOR DE PONTE ROLANTE I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1353;OPERADOR DE PONTE ROLANTE I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1353;OPERADOR DE PONTE ROLANTE I;abr/20;266;Horas Extras c/ 110%;Provento;155,84
1353;OPERADOR DE PONTE ROLANTE I;abr/20;400;DSR Reflexo H.Extras;Provento;29,97
1353;OPERADOR DE PONTE ROLANTE I;abr/20;1951;Insalubridade;Provento;302
1353;OPERADOR DE PONTE ROLANTE I;abr/20;2000;INSS;Desconto;194,56
1353;OPERADOR DE PONTE ROLANTE I;abr/20;2004;IRRF;Desconto;13,2
1353;OPERADOR DE PONTE ROLANTE I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1353;OPERADOR DE PONTE ROLANTE I;abr/20;2478;Desconto Refeição;Desconto;2,5
1353;OPERADOR DE PONTE ROLANTE I;abr/20;2500;FGTS;Outros;181,96
1353;OPERADOR DE PONTE ROLANTE I;abr/20;909091;GPS parte empresa;;454,9
1353;OPERADOR DE PONTE ROLANTE I;abr/20;909092;GPS Terceiros;;131,92
1353;OPERADOR DE PONTE ROLANTE I;abr/20;909093;GPS Acidente Trabalho;;62,63
1445;SELEC. CHAP. MARMORE GRANITO I;abr/20;1;Horas Normais;Provento;1.046,33
1445;SELEC. CHAP. MARMORE GRANITO I;abr/20;100;Horas Normais Noturnas;Provento;846,53
1445;SELEC. CHAP. MARMORE GRANITO I;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;469,05
